field,leaf,mite_per,mine_per,original_area,area_after_herb,area_consumed,per_area_consumed,leaf_mass,SLA,tot_per_herb,tot_area_consumed,mass_consumed
14,11,0,0,6.769,6.267,0.502,7.416,0.0605,103.587,7.416,0.50198904,0.004846073
14,12,0,1,11.987,11.82,0.167,1.393,0.1346,87.816,2.393,0.28684891,0.003266486
14,13,0,1,7.293,7.293,0,0,0.0754,96.724,1,0.07293,7.54E-04
14,14,2,0,12.607,12.56,0.047,0.373,0.1081,116.189,2.373,0.29916411,0.002574812
14,15,5,1,9.716,9.508,0.208,2.141,0.0796,119.447,8.141,0.79097956,0.006622
14,16,3,15,8.144,8.056,0.088,1.081,0.0839,96.019,19.081,1.55395664,0.016183833
14,17,0,1,6.143,5.588,0.555,9.035,0.0569,98.207,10.035,0.61645005,0.006277024
14,18,2,6,6.198,5.339,0.859,13.859,0.0486,109.856,21.859,1.35482082,0.012332701
14,19,0,0,7.318,7.287,0.031,0.424,0.0701,103.951,0.424,0.03102832,2.98E-04
14,20,4,0,7.07,6.05,1.02,14.427,0.0628,96.338,18.427,1.3027889,0.013523164
14,21,1,0,9.261,9.258,0.003,0.032,0.1026,90.234,1.032,0.09557352,0.001059175
14,22,4,2,9.437,9.131,0.306,3.243,0.1019,89.607,9.243,0.87226191,0.009734256
14,23,0,1,7.261,7.257,0.004,0.055,0.0892,81.357,1.055,0.07660355,9.42E-04
14,24,2,4,12.164,12.11,0.054,0.444,0.1458,83.059,6.444,0.78384816,0.009437247
14,25,0,1,10.796,10.779,0.017,0.157,0.1127,95.643,1.157,0.12490972,0.001305995
14,26,0,2,16,16,0,0,0.158,101.266,2,0.32,0.00316
14,27,0,0,7.394,7.354,0.04,0.541,0.0777,94.646,0.541,0.04000154,4.23E-04
14,28,0,0,15.305,15.294,0.011,0.072,0.1465,104.396,0.072,0.0110196,1.06E-04
14,29,0,3,6.313,5.655,0.658,10.423,0.0533,106.098,13.423,0.84739399,0.007986932
14,30,0,2,9.934,9.929,0.005,0.05,0.1056,94.025,2.05,0.203647,0.00216589
14,31,0,3,10.274,10.217,0.057,0.555,0.1068,95.665,3.555,0.3652407,0.003817922
14,32,1,6,11.559,11.322,0.237,2.05,0.1125,100.64,9.05,1.0460895,0.010394371
14,33,3,0,16.462,16.462,0,0,0.1411,116.669,3,0.49386,0.004233
14,34,1,0,9.4,9.379,0.021,0.223,0.081,115.79,1.223,0.114962,9.93E-04
14,35,0,1,3.796,3.779,0.017,0.448,0.0406,93.079,1.448,0.05496608,5.91E-04
14,36,0,4,8.975,8.813,0.162,1.805,0.0952,92.574,5.805,0.52099875,0.005627945
14,37,0,0,8.728,8.694,0.034,0.39,0.0977,88.987,0.39,0.0340392,3.83E-04
14,38,1,0,5.739,5.651,0.088,1.533,0.0547,103.309,2.533,0.14536887,0.001407127
14,39,0,2,12.254,11.995,0.259,2.114,0.1271,94.375,4.114,0.50412956,0.005341798
14,40,0,10,5.694,5.385,0.309,5.427,0.0683,78.843,15.427,0.87841338,0.01114125
14,41,0,7,14.036,13.857,0.179,1.275,0.1216,113.956,8.275,1.161479,0.010192383
14,42,0,6,5.64,4.516,1.124,19.929,0.0339,133.215,25.929,1.4623956,0.010977682
14,43,0,7,10.088,9.984,0.104,1.031,0.0938,106.439,8.031,0.81016728,0.007611548
14,44,3,0,17.232,16.886,0.346,2.008,0.1258,134.229,5.008,0.86297856,0.006429154
14,45,4,6,12.203,11.816,0.387,3.171,0.1515,77.993,13.171,1.60725713,0.020607605
14,46,3,0,12.096,10.275,1.821,15.055,0.1293,79.466,18.055,2.1839328,0.027482483
14,47,1,0,6.422,6.326,0.096,1.495,0.0732,85.421,2.495,0.1602289,0.001854056
14,48,2,0,15.695,14.011,1.684,10.73,0.1637,85.589,12.73,1.9979735,0.023343677
14,49,3,1,5.653,5.653,0,0,0.055,102.782,4,0.22612,0.0022
14,50,2,0,6.442,6.39,0.052,0.807,0.0503,127.038,2.807,0.18082694,0.001423411
14,51,0,25,5.091,4.856,0.235,4.616,0.0496,97.903,29.616,1.50775056,0.015400418
14,52,5,1,6.881,6.837,0.044,0.639,0.0642,106.495,6.639,0.45682959,0.004289668
14,53,15,0,4.973,4.954,0.019,0.382,0.0561,88.307,15.382,0.76494686,0.008662398
14,54,2,0,9.943,9.943,0,0,0.1186,83.836,2,0.19886,0.002372
14,55,0,0,5.463,5.463,0,0,0.0526,103.859,0,0,0
14,56,0,2,8.262,8.261,0.001,0.012,0.1027,80.438,2.012,0.16623144,0.002066574
14,57,0,1,5.234,5.074,0.16,3.057,0.0684,74.181,4.057,0.21234338,0.002862493
14,58,0,10,4.091,3.94,0.151,3.691,0.0306,128.758,13.691,0.56009881,0.004350006
14,59,3,0,7.487,7.441,0.046,0.614,0.0453,164.26,3.614,0.27058018,0.001647263
14,60,0,1,11.268,10.962,0.306,2.716,0.1062,103.22,3.716,0.41871888,0.004056554
14,61,0,2,12.63,12.513,0.117,0.926,0.1176,106.403,2.926,0.3695538,0.00347315
14,62,0,0,7.034,6.879,0.155,2.203,0.0518,132.799,2.203,0.15495902,0.001166867
14,63,0,4,7.96,7.87,0.09,1.131,0.0843,93.357,5.131,0.4084276,0.004374898
14,64,0,0,9.974,9.958,0.016,0.16,0.0945,105.376,0.16,0.0159584,1.51E-04
14,65,0,7,4.658,4.422,0.236,5.067,0.0513,86.199,12.067,0.56208086,0.006520748
14,66,1,1,8.697,8.591,0.106,1.219,0.08,107.388,3.219,0.27995643,0.002606974
14,67,0,0,8.557,8.557,0,0,0.0882,97.018,0,0,0
14,68,0,3,13.863,13.731,0.132,0.952,0.1451,94.631,3.952,0.54786576,0.005789478
14,69,0,2,9.344,9.15,0.194,2.076,0.09,101.667,4.076,0.38086144,0.003746178
14,70,0,1,11.651,11.646,0.005,0.043,0.1635,71.229,1.043,0.12151993,0.001706037
14,71,0,1,6.612,6.575,0.037,0.56,0.0695,94.604,1.56,0.1031472,0.001090301
14,72,0,0,4.199,4.199,0,0,0.043,97.651,0,0,0
14,73,0,1,5.602,5.559,0.043,0.768,0.0575,96.678,1.768,0.09904336,0.001024464
14,74,0,5,10.694,10.587,0.107,1.001,0.1253,84.493,6.001,0.64174694,0.007595248
14,75,0,0,10.65,10.65,0,0,0.0948,112.342,0,0,0
14,76,2,0,15.326,15.191,0.135,0.881,0.1264,120.182,2.881,0.44154206,0.003673946
14,77,1,0,14.822,14.822,0,0,0.1433,103.433,1,0.14822,0.001433
14,78,4,0,7.931,7.37,0.561,7.074,0.0765,96.34,11.074,0.87827894,0.009116464
14,79,1,3,13.018,12.976,0.042,0.323,0.1283,101.138,4.323,0.56276814,0.005564361
14,80,0,0,12.221,12.221,0,0,0.1013,120.642,0,0,0
14,81,1,1,14.951,14.596,0.355,2.374,0.1433,101.856,4.374,0.65395674,0.006420389
14,82,1,3,11.842,11.679,0.163,1.376,0.1052,111.017,5.376,0.63662592,0.005734485
14,83,1,0,12.137,12.108,0.029,0.239,0.0941,128.672,1.239,0.15037743,0.001168691
14,84,2,2,18.593,18.181,0.412,2.216,0.152,119.612,6.216,1.15574088,0.009662429
14,85,1,0,13.204,13.182,0.022,0.167,0.1054,125.066,1.167,0.15409068,0.001232071
14,86,1,1,10.935,10.935,0,0,0.1151,95.004,2,0.2187,0.002302
14,87,0,1,11.411,11.163,0.248,2.173,0.091,122.67,3.173,0.36207103,0.002951578
14,88,0,0,9.547,9.297,0.25,2.619,0.0862,107.854,2.619,0.25003593,0.002318285
14,89,0,0,8.754,8.678,0.076,0.868,0.0765,113.438,0.868,0.07598472,6.70E-04
14,90,0,2,7.449,7.357,0.092,1.235,0.0627,117.337,3.235,0.24097515,0.00205371
14,91,0,0,4.895,4.85,0.045,0.919,0.062,78.226,0.919,0.04498505,5.75E-04
14,92,0,0,4.81,4.166,0.644,13.389,0.0456,91.36,13.389,0.6440109,0.007049183
14,93,3,0,8.014,8.014,0,0,0.1,80.14,3,0.24042,0.003
14,94,1,0,6.708,6.708,0,0,0.0716,93.687,1,0.06708,7.16E-04
14,95,6,2,9.487,9.413,0.074,0.78,0.0868,108.445,8.78,0.8329586,0.007680953
14,96,0,0,6.23,6.131,0.099,1.589,0.0708,86.596,1.589,0.0989947,0.001143178
14,97,3,0,10.261,10.261,0,0,0.102,100.598,3,0.30783,0.00306
14,98,0,4,9.558,9.545,0.013,0.136,0.0919,103.863,4.136,0.39531888,0.003806161
14,99,1,5,6.861,6.593,0.268,3.906,0.0631,104.485,9.906,0.67965066,0.006504771
14,100,2,0,5.62,5.073,0.547,9.733,0.0543,93.425,11.733,0.6593946,0.007057979
14,101,0,0,5.073,4.699,0.374,7.372,0.0427,110.047,7.372,0.37398156,0.003398385
16,1,4,0,7.368,7.368,0,0,0.0525,140.343,4,0.29472,0.0021
16,2,3,0,6.449,6.38,0.069,1.07,0.0483,132.091,4.07,0.2624743,0.00198707
16,3,65,0,7.397,7.351,0.046,0.622,0.0811,90.641,65.622,4.85405934,0.053552471
16,4,8,2,14.714,14.695,0.019,0.129,0.0816,180.086,10.129,1.49038106,0.008275951
16,5,30,0,12.717,12.717,0,0,0.0851,149.436,30,3.8151,0.02553
16,6,6,10,9.002,9.002,0,0,0.0672,133.958,16,1.44032,0.010752
16,7,7,0,9.285,9.285,0,0,0.0716,129.679,7,0.64995,0.005012
16,8,40,0,8.68,8.68,0,0,0.0733,118.417,40,3.472,0.02932
16,9,20,0,8.44,8.44,0,0,0.0589,143.293,20,1.688,0.01178
16,10,15,0,6.93,6.93,0,0,0.0561,123.529,15,1.0395,0.008415
16,11,3,2,12.583,12.583,0,0,0.0999,125.956,5,0.62915,0.004995
16,12,7,0,13.697,13.697,0,0,0.1086,126.123,7,0.95879,0.007602
16,13,12,2,16.31,16.249,0.061,0.374,0.1207,134.623,14.374,2.3443994,0.017414549
16,14,35,1,7.511,6.851,0.66,8.787,0.0469,146.077,44.787,3.36395157,0.023028657
16,15,55,0,4.92,4.92,0,0,0.0448,109.821,55,2.706,0.02464
16,16,4,0,6.473,6.473,0,0,0.0478,135.418,4,0.25892,0.001912
16,17,7,0,7.291,7.282,0.009,0.123,0.0573,127.086,7.123,0.51933793,0.004086523
16,18,10,0,11.512,11.512,0,0,0.1142,100.806,10,1.1512,0.01142
16,19,6,2,13.316,13.034,0.282,2.118,0.0918,141.983,10.118,1.34731288,0.009489284
16,20,12,0,9.751,9.751,0,0,0.0701,139.101,12,1.17012,0.008412
16,21,25,0,15.095,15.095,0,0,0.0936,161.271,25,3.77375,0.0234
16,22,45,0,7.896,7.678,0.218,2.761,0.066,116.333,47.761,3.77120856,0.032417266
16,23,5,0,6.385,6.321,0.064,1.002,0.0502,125.916,6.002,0.3832277,0.003043511
16,24,15,0,7.928,7.845,0.083,1.047,0.052,150.865,16.047,1.27220616,0.008432724
16,25,55,0,7.328,7.252,0.076,1.037,0.0588,123.333,56.037,4.10639136,0.033295065
16,26,20,0,13.077,12.906,0.171,1.308,0.086,150.07,21.308,2.78644716,0.018567678
16,27,6,0,8.844,8.844,0,0,0.0547,161.682,6,0.53064,0.003282
16,28,25,0,7.265,7.189,0.076,1.046,0.0625,115.024,26.046,1.8922419,0.016450844
16,29,80,0,10.324,9.885,0.439,2.252,0.0802,123.254,82.252,8.49169648,0.068895706
16,30,4,0,16.437,16.437,0,0,0.1222,134.509,4,0.65748,0.004888
16,31,17,0,7.582,7.582,0,0,0.0619,122.488,17,1.28894,0.010523
16,32,3,0,6.501,6.488,0.013,0.2,0.0564,115.035,3.2,0.208032,0.001808416
16,33,6,0,6.404,6.404,0,0,0.0573,111.763,6,0.38424,0.003438
16,34,25,0,6.664,6.664,0,0,0.0809,82.373,25,1.666,0.020225
16,35,3,0,7.066,6.987,0.079,1.118,0.0514,135.934,4.118,0.29097788,0.002140584
16,36,4,0,14.676,14.121,0.555,3.782,0.0936,150.865,7.782,1.14208632,0.007570234
16,37,0,0,5.566,2.341,3.225,57.941,0.0215,108.884,57.941,3.22499606,0.029618716
16,38,25,0,5.633,4.171,1.462,25.954,0.0309,134.984,50.954,2.87023882,0.021263577
16,39,40,4,7.597,7.343,0.254,3.343,0.0686,107.041,47.343,3.59664771,0.033600713
16,40,70,0,7.424,7.121,0.303,4.081,0.0665,107.083,74.081,5.49977344,0.051360052
16,41,2,6,8.308,8.241,0.067,0.806,0.0632,130.396,8.806,0.73160248,0.005610639
16,42,35,0,8.488,8.326,0.162,1.909,0.0819,101.661,36.909,3.13283592,0.03081663
16,43,10,0,12.926,12.926,0,0,0.1293,99.969,10,1.2926,0.01293
16,44,2,0,9.759,9.759,0,0,0.0751,129.948,2,0.19518,0.001502
16,45,6,0,11.679,11.679,0,0,0.0897,130.201,6,0.70074,0.005382
16,46,25,0,12.053,12.053,0,0,0.0896,134.52,25,3.01325,0.0224
16,47,15,0,12.562,12.562,0,0,0.0891,140.988,15,1.8843,0.013365
16,48,3,0,11.03,11.03,0,0,0.1107,99.639,3,0.3309,0.003321
16,49,7,0,13.333,13.333,0,0,0.1277,104.409,7,0.93331,0.008939
16,50,4,2,7.476,7.476,0,0,0.0635,117.732,6,0.44856,0.00381
16,51,3,0,9.894,9.894,0,0,0.0843,117.367,3,0.29682,0.002529
16,52,4,0,8.031,8.031,0,0,0.0835,96.18,4,0.32124,0.00334
16,53,5,0,6.766,6.675,0.091,1.345,0.0435,153.448,6.345,0.4293027,0.002797703
16,54,6,2,8.691,8.685,0.006,0.069,0.0506,171.64,8.069,0.70127679,0.004085735
16,55,10,0,13.146,13.146,0,0,0.1145,114.812,10,1.3146,0.01145
16,56,30,0,12.601,12.601,0,0,0.1086,116.031,30,3.7803,0.03258
16,57,10,0,10.098,10.051,0.047,0.465,0.0785,128.038,10.465,1.0567557,0.00825344
16,58,20,0,14.197,14.197,0,0,0.0962,147.578,20,2.8394,0.01924
16,59,25,5,12.552,12.552,0,0,0.1028,122.101,30,3.7656,0.03084
16,60,5,0,12.512,12.512,0,0,0.0935,133.818,5,0.6256,0.004675
16,61,15,0,16.683,16.683,0,0,0.089,187.449,15,2.50245,0.01335
16,62,10,0,16.866,16.866,0,0,0.0836,201.746,10,1.6866,0.00836
16,63,12,0,7.028,7.028,0,0,0.0371,189.434,12,0.84336,0.004452
16,64,7,0,10.741,10.741,0,0,0.091,118.033,7,0.75187,0.00637
16,65,4,0,12.964,12.962,0.002,0.015,0.106,122.283,4.015,0.5205046,0.004256557
16,66,2,0,3.962,3.962,0,0,0.0326,121.534,2,0.07924,6.52E-04
16,67,6,0,13.644,13.644,0,0,0.14,97.457,6,0.81864,0.0084
16,68,7,5,13.349,13.334,0.015,0.112,0.0972,137.181,12.112,1.61683088,0.011786108
16,69,4,2,19.046,19.045,0.001,0.006,0.166,114.729,6.006,1.14390276,0.009970483
16,70,4,0,8.594,8.594,0,0,0.0641,134.072,4,0.34376,0.002564
16,71,15,0,13.426,13.415,0.011,0.082,0.0931,144.092,15.082,2.02490932,0.014052856
16,72,35,0,8.735,8.735,0,0,0.0607,143.904,35,3.05725,0.021245
16,73,7,0,8.843,8.817,0.026,0.294,0.0785,112.318,7.294,0.64500842,0.005742674
16,74,5,0,10.951,10.946,0.005,0.046,0.0828,132.198,5.046,0.55258746,0.004179996
16,75,7,2,13.7,13.605,0.095,0.693,0.1203,113.092,9.693,1.327941,0.011742102
16,76,1,0,6.76,6.76,0,0,0.0381,177.429,1,0.0676,3.81E-04
16,77,15,0,8.713,8.605,0.108,1.24,0.0708,121.54,16.24,1.4149912,0.011642229
16,78,3,0,12.226,12.226,0,0,0.0924,132.316,3,0.36678,0.002772
16,79,5,0,16.456,16.456,0,0,0.1216,135.329,5,0.8228,0.00608
16,80,16,0,11.072,11.072,0,0,0.0874,126.682,16,1.77152,0.013984
16,81,13,0,11.789,11.789,0,0,0.0976,120.789,13,1.53257,0.012688
16,82,2,0,11.502,11.497,0.005,0.043,0.0829,138.685,2.043,0.23498586,0.001694384
16,83,8,0,5.072,4.847,0.225,4.436,0.0291,166.564,12.436,0.63075392,0.003786866
16,84,3,0,11.046,11.037,0.009,0.081,0.1106,99.792,3.081,0.34032726,0.003410365
16,85,7,0,12.912,12.912,0,0,0.1154,111.889,7,0.90384,0.008078
16,86,2,0,11.583,11.48,0.103,0.889,0.0965,118.964,2.889,0.33463287,0.002812898
16,87,2,0,11.208,11.208,0,0,0.0852,131.549,2,0.22416,0.001704
16,88,40,0,12.264,12.199,0.065,0.53,0.0868,140.541,40.53,4.9705992,0.03536749
16,89,3,0,8.611,8.611,0,0,0.061,141.164,3,0.25833,0.00183
16,90,26,0,13.112,13.101,0.011,0.084,0.1242,105.483,26.084,3.42013408,0.032423529
16,91,8,0,12.111,12.111,0,0,0.0868,139.528,8,0.96888,0.006944
16,92,70,0,6.488,6.36,0.128,1.973,0.0491,129.532,71.973,4.66960824,0.036049963
16,93,2,0,7.987,7.987,0,0,0.0496,161.028,2,0.15974,9.92E-04
16,94,7,3,7.337,7.29,0.047,0.641,0.0429,169.93,10.641,0.78073017,0.00459442
16,95,1,0,7.861,7.861,0,0,0.061,128.869,1,0.07861,6.10E-04
16,96,3,0,8.745,8.744,0.001,0.011,0.0656,133.293,3.011,0.26331195,0.001975442
16,97,8,2,5.9,5.899,0.001,0.017,0.0485,121.629,10.017,0.591003,0.004859069
16,98,15,0,7.899,7.897,0.002,0.025,0.0656,120.381,15.025,1.18682475,0.009858896
16,99,35,0,7.383,7.383,0,0,0.063,117.19,35,2.58405,0.02205
17,1,2,0,6.343,5.672,0.671,10.579,0.0423,134.09,12.579,0.79788597,0.005950384
17,2,20,0,4.014,3.937,0.077,1.918,0.0326,120.767,21.918,0.87978852,0.007285015
17,3,1,0,2.911,2.488,0.423,14.531,0.0223,111.57,15.531,0.45210741,0.004052249
17,4,3,0,2.989,1.815,1.174,39.277,0.0166,109.337,42.277,1.26365953,0.011557437
17,5,7,1,4.404,4.404,0,0,0.0253,174.071,8,0.35232,0.002024
17,6,12,0,4.95,4.95,0,0,0.0392,1226.276,12,0.594,0.004704
17,7,2,1,10.214,9.86,0.354,3.466,0.0759,129.908,6.466,0.66043724,0.005083893
17,8,0,0,6.436,5.622,0.814,12.648,0.0406,138.473,12.648,0.81402528,0.005878589
17,9,1,0,3.09,2.678,0.412,13.333,0.0231,115.931,14.333,0.4428897,0.003820296
17,10,3,0,4.43,4.355,0.075,1.693,0.0386,112.824,4.693,0.2078999,0.001842695
17,11,2,0,4.488,3.969,0.519,11.564,0.0287,138.293,13.564,0.60875232,0.004401913
17,12,1,0,3.642,3.48,0.162,4.448,0.0255,136.471,5.448,0.19841616,0.001453912
17,13,0,0,2.476,2.476,0,0,0.0152,162.895,0,0,0
17,14,7,0,5.923,4.997,0.926,15.634,0.0383,130.47,22.634,1.34061182,0.010275252
17,15,1,0,5.95,5.899,0.051,0.857,0.0427,138.15,1.857,0.1104915,8.00E-04
17,16,1,0,6.655,6.424,0.231,3.471,0.0515,124.738,4.471,0.29754505,0.002385363
17,17,12,0,5.014,4.738,0.276,5.505,0.0357,132.717,17.505,0.8777007,0.006613321
17,18,0,0,5.706,5.44,0.266,4.662,0.0383,142.037,4.662,0.26601372,0.001872854
17,19,0,0,5.518,4.123,1.395,25.281,0.0317,130.063,25.281,1.39500558,0.010725607
17,20,0,0,4.827,4.755,0.072,1.492,0.0315,150.952,1.492,0.07201884,4.77E-04
17,21,1,0,5.577,5.572,0.005,0.09,0.037,150.595,1.09,0.0607893,4.04E-04
17,22,0,0,8.388,8.388,0,0,0.0679,123.535,0,0,0
17,23,25,0,2.211,2.211,0,0,0.0159,139.057,25,0.55275,0.003975
17,24,30,0,7.565,7.425,0.14,1.851,0.0501,148.204,31.851,2.40952815,0.01625823
17,25,0,0,3.25,2.609,0.641,19.723,0.0214,121.916,19.723,0.6409975,0.005257703
17,26,5,0,4.19,4.19,0,0,0.0326,128.528,5,0.2095,0.00163
17,27,1,0,2.808,2.673,0.135,4.808,0.0146,183.082,5.808,0.16308864,8.91E-04
17,28,0,0,4.597,4.366,0.231,5.025,0.0338,129.172,5.025,0.23099925,0.001788313
17,29,5,1,4.265,4.153,0.112,2.626,0.0273,152.125,8.626,0.3678989,0.002418406
17,30,15,1,5.5,4.825,0.675,12.273,0.0376,128.324,28.273,1.555015,0.012117837
17,31,1,5,12.848,12.731,0.117,0.911,0.1068,119.204,6.911,0.88792528,0.00744878
17,32,0,0,8.081,8.074,0.007,0.087,0.074,109.108,0.087,0.00703047,6.44E-05
17,33,15,0,6.142,5.575,0.567,9.232,0.0415,134.337,24.232,1.48832944,0.011079044
17,34,10,3,8.722,7.465,1.257,14.412,0.0432,172.801,27.412,2.39087464,0.013836006
17,35,3,0,5.401,5.401,0,0,0.0441,122.472,3,0.16203,0.001323
17,36,7,1,7.978,7.978,0,0,0.0453,176.115,8,0.63824,0.003624
17,37,6,0,5.652,5.505,0.147,2.601,0.0394,139.721,8.601,0.48612852,0.003479285
17,38,30,0,3.162,2.225,0.937,29.633,0.0171,130.117,59.633,1.88559546,0.014491543
17,39,17,0,5.056,5.056,0,0,0.0321,157.508,17,0.85952,0.005457
17,40,2,0,5.49,5.062,0.428,7.796,0.0474,106.793,9.796,0.5378004,0.005035903
17,41,0,0,5.242,4.457,0.785,14.975,0.0413,107.918,14.975,0.7849895,0.007273966
17,42,40,0,3.992,3.777,0.215,5.386,0.0243,155.432,45.386,1.81180912,0.011656596
17,43,2,0,3.351,2.985,0.366,10.922,0.0218,136.927,12.922,0.43301622,0.003162397
17,44,4,0,7.729,7.43,0.299,3.869,0.0557,133.393,7.869,0.60819501,0.004559416
17,45,2,0,6.71,6.219,0.491,7.317,0.0515,120.757,9.317,0.6251707,0.005177085
17,46,2,0,4.856,2.302,2.554,52.595,0.0193,119.275,54.595,2.6511332,0.022227138
17,47,12,1,5.983,5.618,0.365,6.101,0.0411,136.691,19.101,1.14281283,0.008360557
17,48,1,1,4.591,4.567,0.024,0.523,0.0433,105.473,2.523,0.11583093,0.0010982
17,49,30,0,3.726,3.268,0.458,12.292,0.0177,184.633,42.292,1.57579992,0.008534779
17,50,0,0,3.338,3.338,0,0,0.034,98.176,0,0,0
17,51,20,0,3.612,3.598,0.014,0.388,0.0189,190.37,20.388,0.73641456,0.003868326
17,52,10,2,5.918,5.399,0.519,8.77,0.0355,152.085,20.77,1.2291686,0.008082142
17,53,4,0,4.447,4.407,0.04,0.899,0.04,110.175,4.899,0.21785853,0.001977386
17,54,2,0,3.827,3.179,0.648,16.932,0.0278,114.353,18.932,0.72452764,0.006335913
17,55,0,0,8.108,7.434,0.674,8.313,0.0679,109.485,8.313,0.67401804,0.006156285
17,56,10,0,4.972,4.972,0,0,0.0418,118.947,10,0.4972,0.00418
17,57,0,0,4.949,4.471,0.478,9.659,0.0382,117.042,9.659,0.47802391,0.004084212
17,58,0,2,7.95,7.95,0,0,0.0538,147.77,2,0.159,0.001076
17,59,20,0,8.288,7.807,0.481,5.804,0.0543,143.775,25.804,2.13863552,0.014874844
17,60,15,0,7.786,7.276,0.51,6.55,0.0482,150.954,21.55,1.677883,0.011115168
17,61,5,1,9.477,9.457,0.02,0.211,0.058,163.052,6.211,0.58861647,0.003609998
17,62,1,0,10.507,9.968,0.539,5.13,0.0872,114.312,6.13,0.6440791,0.0056344
17,63,1,0,7.943,7.943,0,0,0.0792,100.29,1,0.07943,7.92E-04
17,64,1,0,6.109,4.783,1.326,21.706,0.0363,131.763,22.706,1.38710954,0.0105273
17,65,3,0,7.241,7.079,0.162,2.237,0.0442,160.158,5.237,0.37921117,0.002367726
17,66,0,0,9.192,9.192,0,0,0.0542,169.594,0,0,0
17,67,65,0,5.425,4.974,0.451,8.313,0.0298,166.913,73.313,3.97723025,0.023828199
17,68,10,0,7.243,6.962,0.281,3.88,0.0499,139.519,13.88,1.0053284,0.007205672
17,69,0,0,4.738,4.173,0.565,11.925,0.0302,138.179,11.925,0.5650065,0.004088952
17,70,0,0,7.569,7.569,0,0,0.0785,96.42,0,0,0
17,71,2,0,10.705,10.705,0,0,0.0951,112.566,2,0.2141,0.001902
17,72,7,0,8.619,7.531,1.088,12.623,0.0691,108.987,19.623,1.69130637,0.015518427
17,73,2,0,7.698,7.676,0.022,0.286,0.0808,95,2.286,0.17597628,0.001852382
17,74,0,0,8.38,8.38,0,0,0.0851,98.472,0,0,0
17,75,1,1,2.088,2.088,0,0,0.0189,110.476,2,0.04176,3.78E-04
17,76,7,0,5.636,5.621,0.015,0.266,0.0373,150.697,7.266,0.40951176,0.00271745
17,77,15,1,5.021,5.021,0,0,0.0432,116.227,16,0.80336,0.006912
17,78,30,0,4.693,4.015,0.678,14.447,0.0276,145.471,44.447,2.08589771,0.014338923
17,79,0,0,6.93,6.757,0.173,2.496,0.0584,115.702,2.496,0.1729728,0.001494985
17,80,10,0,5.736,5.547,0.189,3.295,0.0411,134.964,13.295,0.7626012,0.005650425
17,81,2,0,9.167,9.134,0.033,0.36,0.0891,102.514,2.36,0.2163412,0.002110357
17,82,7,0,4.955,4.915,0.04,0.807,0.033,148.939,7.807,0.38683685,0.002597277
17,83,15,1,4.726,4.601,0.125,2.645,0.0221,208.19,18.645,0.8811627,0.004232492
17,84,2,0,2.374,2.11,0.264,11.12,0.0165,127.879,13.12,0.3114688,0.002435656
17,85,13,0,4.781,4.626,0.155,3.242,0.0321,144.112,16.242,0.77653002,0.005388373
17,86,0,0,4.188,4.05,0.138,3.295,0.0232,174.569,3.295,0.1379946,7.90E-04
17,87,4,0,3.863,3.863,0,0,0.0231,167.229,4,0.15452,9.24E-04
17,88,20,0,3.274,3.183,0.091,2.779,0.0216,147.361,22.779,0.74578446,0.005060931
17,89,3,0,5.236,4.524,0.712,13.598,0.028,161.571,16.598,0.86907128,0.005378867
17,90,7,0,4.141,4.04,0.101,2.439,0.0408,99.02,9.439,0.39086899,0.00394739
17,91,17,0,5.457,4.954,0.503,9.218,0.0392,126.376,26.218,1.43071626,0.011320968
17,92,3,0,5.06,4.416,0.644,12.727,0.0346,127.63,15.727,0.7957862,0.0062351
17,93,20,0,4.49,4.157,0.333,7.416,0.0265,156.868,27.416,1.2309784,0.007847228
17,94,45,0,4.618,4.491,0.127,2.75,0.0261,172.069,47.75,2.205095,0.012815181
17,95,12,0,4.585,4.516,0.069,1.505,0.0271,166.642,13.505,0.61920425,0.003715774
17,96,0,0,6.1,6.055,0.045,0.738,0.0506,119.664,0.738,0.045018,3.76E-04
17,97,16,1,5.307,4.042,1.265,23.836,0.0216,187.13,40.836,2.16716652,0.011581098
17,98,4,1,4.38,3.935,0.445,10.16,0.0196,200.765,15.16,0.664008,0.003307384
17,99,35,0,3.573,3.359,0.214,5.989,0.0242,138.802,40.989,1.46453697,0.010551293
17,100,25,0,3.151,3.029,0.122,3.872,0.017,178.176,28.872,0.90975672,0.005105931
17,101,2,0,4.891,3.665,1.226,25.066,0.0259,141.506,27.066,1.32379806,0.00935508
18,1,0,0,18.322,18.322,0,0,0.154,118.974,0,0,0
18,2,35,0,8.092,8.055,0.037,0.457,0.0772,104.339,35.457,2.86918044,0.027498539
18,3,4,0,6.186,5.564,0.622,10.055,0.0699,79.599,14.055,0.8694423,0.01092272
18,4,8,0,8.255,7.992,0.263,3.86,0.0858,93.147,11.86,0.979043,0.010510747
18,5,1,0,8.94,8.94,0,0,0.0797,112.171,1,0.0894,7.97E-04
18,6,3,2,6.065,5.989,0.076,1.253,0.0643,93.142,6.253,0.37924445,0.004071701
18,7,0,0,7.101,7.101,0,0,0.0763,93.067,0,0,0
18,8,0,0,8.899,8.61,0.289,3.248,0.0845,101.893,3.248,0.28903952,0.002836683
18,9,0,0,8.918,8.918,0,0,0.0902,98.869,0,0,0
18,10,3,0,7.32,7.303,0.017,0.232,0.065,112.354,3.232,0.2365824,0.00210569
